,content,label
5103,#315曝光台#【媒体曝俏江南内幕：用扫把洗锅徒手吃客人菜肴】近期，有消费者投诉反映在湖南长沙的俏江南分店用餐时，察觉菜品不新鲜。记者应聘服务员后发现，厨房师傅竟将扫把放入用于做菜的锅内进行漂洗，徒手“偷吃”客人的菜肴，剩菜辣椒也被回收再利用。秒拍视频,事实
1839,早新闻麻麻们要注意啦最近出现骗子让单独带孩子的家长帮忙照相，当家长拿着相机拍照的时候就会出现眩晕。然后孩子就被抱走了。沈阳出现两起了。请速度传播！ 如果愿意， 支持的请为了儿童转发！功德无量！请转发![爱心传递] ,谣言
5509,【#证监会今年首罚#：#两人用196个账户操控股价亏逾3亿被罚百万#】财联社1月12日讯，证监会2021年1号行政处罚和2021年1号市场禁入决定书显示，熊模昌、吴国荣因操纵华平信息技术股份有限公司（华平股份，300074）股票价格，利用196个账户亏损3.24亿元，熊模昌被给予警告，合计处以205万元罚款，吴国荣...全文,事实
1316,党内奇闻！书记实名举报市长！河南息县项店镇书记洪友强举报息县书记张富治：张贪污受贿4.6亿！勾结黑社贩卖毒品，开赌场！强迫少女卖淫 ！包养有三名二奶，奸淫幼女8人！后耗费9600万向省领导买得信阳市副市长官帽！张把政府工程承包给其兄张富山，获利三个亿！张时常把女下属叫办公室进行开光！,谣言
4161,【一只救了32条人命的搜救犬牺牲了】昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人李指导像失去孩子父亲般失声痛哭。,谣言
4917,#小区居委会回应大连卢书记事件#当事人王某与卢某都受到批评与处置。大冬天的，当事人很“温暖”，把卢书记吵“热了”。志愿者坚持原则应该受到表扬#社会科学##怒怼大连卢书记志愿小伙回应#丹东,事实
5563,【双十一战报：12分28秒天猫双11交易额破百亿无线交易额占超70%[鼓掌]】2015天猫双11全球狂欢节正式拉开帷幕，在狂欢节开始1分12秒后，成交额突破10亿元。12分28秒时，成交额突破100亿元。自开幕之后，无线成交占比始终超过70%，最高超80%。（央广网）http://t.cn/RUO4v9x你贡献了多少？,事实
1420,眼看就要高考了，预祝各位学子高考顺利！另外有人捡到准考证，有认识的麻烦通知一下：姓名：白娅倩、考点：普宁一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。麻烦各位转发一下！@普宁论坛 2揭阳·普宁万泰汇广场 ,谣言
7483,【#疫情下小饭桌此类监管痛点如何治理#？】1月11日，北京通报顺义区一家“小饭桌”托管机构，家中七口人和一名5岁托管男孩确诊新冠肺炎，“小饭桌”长期存在的问题与监管痛点再次暴露出来，这些问题可能增加疫情防控工作难度。是什么原因什么让小饭桌成为监管盲区？@新京报新京报动新闻的微博视频,事实
1329,【中国媒体人的悲哀】很多国内外的记者前去采访吉林爆炸事故伤亡者家属，讽刺的是难属们几乎只接受境外及港台媒记的采访。难属说：“你们这些吃政府饭的媒体，我就算说了你们敢写敢登吗？还是不要浪费大家时间了。”几位国内的媒记识趣的走开了，中国媒体人的悲哀啊！@晏耀斌 ,谣言
1695,承德双滦区今天有个小女孩被一个四十岁左右男人拐走小孩能说出爸爸的电话13759695559.寻人 我在这里:2承德·双塔山 ,谣言
4749,#昆明新闻#【教育局解读昆明市中小学招生新政】新建义务教育阶段招生入学系统、探索公民办小学同步招生、放宽随迁子女异地中考政策、增加征集志愿录取环节……《昆明市教育局关于进一步完善中小学招生入学工作的通知》上月发布后，备受家长关注。2018年12月24日，为进一步回应学生、家长、学校等不同层​展开全文c,事实
7476,1月30日讯，多家医药公司发布股价异动公告。其中，四环生物表示，目前暂无特定针对新型冠状病毒的产品研发和生产；科华生物：控股企业的新型冠状病毒检测试剂盒销售收入影响占公司整体销售比例较低；达安基因：相关试剂盒目前仅供科研使用在国内公共卫生与疾病预防控制领域，目前对业绩产生的影响有限；鲁抗医药：公司产品主要涉及人用抗生素、兽用农用抗生素、心血管类及降糖类药物等。,事实
6082,#乐享时光#【熊猫宝宝自己出门逛，被妈妈发现后当场拽回家[可怜]】妈，众目睽睽的，都给人家拽劈叉了，让本国宝以后可咋混......[笑cry]http://t.cn/R4Afn09,事实
965,帮忙扩散，今天上午一个七岁多小男孩在开发区附近被人拐走了，小男孩能准确说出他爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，现在大人十分担心，生怕熊孩子被送回来。有知情者请告诉抱孩子的男子，孩子他就留着吧，万分感谢！看到信息的兄弟姐妹帮帮忙，看到就转转吧，熊孩子太讨厌了。 ,谣言
3296,#杭州警方通报女子失踪案#把自己老婆分尸解体带去对面住户家里通过马桶冲掉 这是人能干出来的事？？？卧槽！！！孩子得有多大的阴影 ,谣言
8616,【微软直播平台Mixer宣布关闭】微软旗下的直播平台“Mixer”今天（6月23日）在推特宣布因为平台的扩展速度并未达到与其，将于2020年7月22日正式关闭。Mixer曾为了扩展平台在去年斥巨资将Ninja、shroud等Twitch热门主播聘请到Mixer平台，不过现在Mixer即将关闭，这些主播可以选择重回Twitch或是跟随Mixe...全文,事实
5766,12月21日，贵州茅台酒2020年度全国经销商联谊会在贵州茅台总部举行。来自全国各地的经销商代表500余人前来参会。贵州茅台经销商集体宣誓：不加价销售、不囤积居奇。@贵州茅台官微哈哈哈，我笑的眼泪都出来了$贵州茅台sh600519$,事实
3740,#腾讯偷拍事件#国内大型互联网企业腾X某事业部办公室男洗手间摊上大事了…接报警察已经到场封锁了涉案人员的计算机，在硬盘内搜到大量盗摄的男性PP照片，绝大多数是同层办公的腾X员工，怕怕，男厕已沦陷，在这基情四射的世界里，男纸们，保护好自己的PP吧！[黑线],谣言
2692,白宫官网消息：吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。至2020年4月27日，允许中国仿制此药用于治疗冠状病毒患者。 ,谣言
8180,【河北一访民县政府楼前上吊死亡】21日，河北省青龙县一上访村民在县政府门前上吊死亡。其家属称，死者2010年起，因林地权属等问题开始上访，听说，死者这回在和官方接触后上吊身亡。家属要求查看监控录像被拒绝。家属做笔录期间，手机被搜走，拍摄的照片被删除，数小时后才被允许回家。警方称正调查。,事实
1978,埃塞俄比亚空难最后二分钟视频。🙏 靓仔叔叔-的秒拍视频 ,谣言
1458,翔哥，这下演穿帮了。玩砸了吧。 ,谣言
7058,不要被料理看似普通的名字所迷惑！未满18岁的未成年人请把家长赶走后再观看链接内具体教程[doge],事实
4014,2013年6月17日下午六点十五分在喀纳斯湖三道湾成功打捞湖怪，长十米零七，大家来看看！[吃惊],谣言
3228,国家电网统计，连续6个月电表数为零的房子有6540万套，这些房子足够2亿人居住。 ,谣言
8152,【内地游客在港买2支眼药水被刷5万港元[衰]】内地旅客张女士11月29日，在旺角龙兴中西药坊购买2支双飞人药水。当时店员称，每瓶30元港币共60。但张女士离开后发现信用卡收据银码为5万港元，返回该店理论无果后报警。海关已带走1名药房店铺负责人和2名职员。有香港媒体称，该店铺经营手法多次遭人投诉。,事实
2506,#中国银行原油宝#中行怎么填这么大一个坑，擦亮眼睛等结果。 ,谣言
7771,"【SBS】SBS#Remember#官网更新宣传片一则,令人心动的高颜值CP组合#俞承豪##朴敏英#[羞嗒嗒]http://t.cn/RUn5LRh",事实
6985,【[话筒]马国，你在哪儿？父母在等你回家！】马国，16岁，宁夏同心县豫海中学学生。11月29日因与父亲拌嘴，一气之下从学校出走。在新疆打工的父亲得知后，立即赶回家寻找，可苦寻10天仍了无音讯。如果您见过照片中的孩子，请联系办案民警0953-8022348。转发扩散！(央视记者许国飞),事实
4855,#池州警事#【民警及时救助一坠桥男子】1月24日，青阳县一居民驾驶摩托车经过结冰桥面时，不慎从五米高的石桥坠落，@青阳公安在线朱备派出所民警迅速到达现场，发现王某脸颊、手腕等多处红肿出血，民警遂为其包扎止血，撑伞挡风雪，协助医疗人员将李某某从河床抬至救护车，让李某某得到及时救助，现已无大碍。#池州身边事#,事实
8791,上海话+英语，大妈属性飙升！姑娘侬这么international真的好吗？(cr：papi酱)http://t.cn/RUJQWnS,事实
8612,【工信部公布了截至2015年第三季度数据①移动电话用户近13亿户②4G达到3.02亿户】还有整整十亿用户没有升级到4G，双11买手机特别合算，跑步进入4G时代！[爱你],事实
8354,【中国反对安理会审议朝鲜人权】中国常驻联合国副代表王民10日在安理会公开会上阐明了中国反对安理会审议朝鲜人权局势的立场。王民表示，中方一贯反对安理会介入国别人权问题。《联合国宪章》明确规定了联合国各主要机构的职能和分工，安理会不是处理人权问题的场所。http://t.cn/R4zCGBv,事实
2684,#最新疫情地图##武汉确诊死亡病例平均年龄68岁# 视频告诉大家一定要合理使用酒精消毒啊！不然真的可能导致“高温消毒” 明显渣男的微博视频 ,谣言
8220,【联合国安理会一致通过打击IS决议】据@联合国安理会刚刚以15票赞成一致通过决议，促请有能力的会员国根据国际法，在叙利亚和伊拉克境内受“伊斯兰国”控制的领士上，采取一切必要措施，特别防止和打击伊斯兰国和胜利阵线的恐怖主义行为，摧毁它们在伊拉克和叙利亚相当多的地方建立的庇护所。,事实
1055,《贪官董建柱从8楼女部下家裸体逃跑》河北省审计厅厅长助理#董建柱#，色胆包天，与女下属偷情被其配偶堵住后，裸体攀爬 8 楼管道脱逃，奇险震惊网络，#裸跑跑#一举成名。天朝公仆，没有最，只有更！ O网页链接 ,谣言
2012,又是一个悲伤的事情！出租车强行变道，害得货车车毁人亡！出租车司机你内心好过吗？？ 变态暴走的秒拍视频 ,谣言
4483,发表了一篇转载博文 《[转载]失联飞机己找到，发现很多生还者！》 -&nbsp;&nbsp;&#xb0;[转载]失联飞机己找到，发现很多生还者！ ​​​​¡查看图片,谣言
5253,#大熊猫双胞胎顺顺溜溜病亡#①不给大熊猫吃合格的竹子②把成实送去打黑工，导致这只熊猫有精神疾病③让大熊猫频繁接客，与没有消毒身上带有细菌的人接触④顺溜在四月中旬就已死亡，同期还有几只熊猫幼崽和大熊猫得病，目前生死未卜这就是成都大熊猫繁育基地干的好事儿。熊猫名义上是尊贵的“国宝”，可实际待遇甚至比其他一些珍稀动物还差说起③的时候，我有必要说声对不起。就想到前些年去上海野生动物园，在小动物乐园里有个活动，只要你捐钱就可以抱一次小老虎（小狮子）。那时候我欢天喜地的抱了。现在想想，这就是对它们的伤害。,事实
